retailer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
RTL4221,984,1,980.19,1,2,1,121,At Risk
RTL4222,182,2,14092.47,4,3,4,434,Recent Customer
RTL4223,74,7,37437.79,5,5,5,555,Champion
RTL4224,12,1,989.25,5,2,1,521,Recent Customer
RTL4225,525,2,3594.67,2,3,2,232,At Risk
RTL4226,931,1,1972.53,1,2,1,121,At Risk
RTL4227,183,2,5393.83,4,3,2,432,Recent Customer
RTL4228,144,3,3546.69,4,4,2,442,Loyal Customer
RTL4229,326,4,13989.420000000002,3,5,4,354,Others
RTL4230,195,7,32894.53,3,5,5,355,Others
RTL4231,16,4,15640.47,5,5,4,554,Loyal Customer
RTL4233,445,3,9892.480000000001,2,4,3,243,At Risk
RTL4234,856,1,3041.64,1,2,2,122,At Risk
RTL4235,815,1,709.64,1,2,1,121,At Risk
RTL4236,53,2,1437.92,5,3,1,531,Recent Customer
RTL4237,291,2,13189.33,3,3,4,334,Others
RTL4238,149,2,2776.96,4,3,2,432,Recent Customer
RTL4239,100,5,22800.79,4,5,5,455,Loyal Customer
RTL4240,188,3,1110320.62,4,4,5,445,Loyal Customer
RTL4241,436,4,21967.51,2,5,5,255,At Risk
RTL4242,463,1,3059.7,2,2,2,222,At Risk
RTL4243,354,1,351.74,2,2,1,221,At Risk
RTL4244,726,2,1525640.1,1,3,5,135,At Risk
RTL4245,156,2,14563.06,4,3,4,434,Recent Customer
RTL4246,83,3,29035.86,5,4,5,545,Loyal Customer
RTL4247,4,3,8286.67,5,4,3,543,Loyal Customer
RTL4249,387,3,16893.09,2,4,4,244,At Risk
RTL4250,245,3,8795.78,3,4,3,343,Others
RTL4251,427,5,20465.6,2,5,5,255,At Risk
RTL4252,738,1,3804.85,1,2,2,122,At Risk
RTL4253,228,4,30769.94,3,5,5,355,Others
RTL4254,187,3,3941.1899999999996,4,4,2,442,Loyal Customer
RTL4255,940,1,1413.36,1,2,1,121,At Risk
RTL4256,30,4,6826.64,5,5,3,553,Loyal Customer
RTL4257,241,5,234449.28999999998,3,5,5,355,Others
RTL4258,215,1,1855.59,3,2,1,321,Others
RTL4259,59,5,17730.77,5,5,4,554,Loyal Customer
RTL4260,392,5,13531.33,2,5,4,254,At Risk
RTL4261,20,2,3163.06,5,3,2,532,Recent Customer
RTL4262,84,2,11880.13,5,3,4,534,Recent Customer
RTL4263,120,1,1420.92,4,2,1,421,Recent Customer
RTL4264,215,4,46807.25,3,5,5,355,Others
RTL4265,637,2,1436.35,1,3,1,131,At Risk
RTL4266,408,2,6194.13,2,3,3,233,At Risk
RTL4267,266,4,15284.740000000002,3,5,4,354,Others
RTL4268,194,7,2553219.3400000003,3,5,5,355,Others
RTL4269,570,3,13478.45,1,4,4,144,At Risk
RTL4270,225,1,218.26,3,2,1,321,Others
RTL4271,375,3,7213.52,2,4,3,243,At Risk
RTL4273,244,5,18718.22,3,5,5,355,Others
RTL4274,38,4,17809.61,5,5,4,554,Loyal Customer
RTL4275,613,3,20376.620000000003,1,4,5,145,At Risk
RTL4276,261,3,502433.71,3,4,5,345,Others
RTL4277,37,6,28508.22,5,5,5,555,Champion
RTL4278,92,2,16709.559999999998,4,3,4,434,Recent Customer
RTL4279,347,4,18808.02,2,5,5,255,At Risk
RTL4280,138,1,479.71,4,2,1,421,Recent Customer
RTL4281,67,4,5914.29,5,5,2,552,Loyal Customer
RTL4282,61,2,12165.03,5,3,4,534,Recent Customer
RTL4283,16,4,9318.52,5,5,3,553,Loyal Customer
RTL4284,548,1,4802.83,2,2,2,222,At Risk
RTL4285,148,3,18685.629999999997,4,4,4,444,Loyal Customer
RTL4286,45,5,30567.510000000002,5,5,5,555,Champion
RTL4287,695,1,652.88,1,2,1,121,At Risk
RTL4288,807,2,9269.58,1,3,3,133,At Risk
RTL4290,582,1,3563.58,1,2,2,122,At Risk
RTL4291,596,2,6096.5,1,3,3,133,At Risk
RTL4292,110,2,7275.42,4,3,3,433,Recent Customer
RTL4293,289,4,9883.45,3,5,3,353,Others
RTL4294,143,4,3292.22,4,5,2,452,Loyal Customer
RTL4295,818,3,32514.02,1,4,5,145,At Risk
RTL4296,190,2,776434.63,4,3,5,435,Recent Customer
RTL4297,331,4,11959.759999999998,3,5,4,354,Others
RTL4298,334,1,9200.88,3,2,3,323,Others
RTL4299,919,1,2325.51,1,2,1,121,At Risk
RTL4300,302,2,5683.25,3,3,2,332,Others
RTL4301,90,4,12588.9,4,5,4,454,Loyal Customer
RTL4303,233,3,13686.970000000001,3,4,4,344,Others
RTL4304,233,1,1033800.0,3,2,5,325,Others
RTL4305,105,1,6842.86,4,2,3,423,Recent Customer
RTL4306,253,2,15074.359999999999,3,3,4,334,Others
RTL4307,175,4,584824.8,4,5,5,455,Loyal Customer
RTL4308,58,4,29855.8,5,5,5,555,Champion
RTL4309,435,2,11524.640000000001,2,3,4,234,At Risk
RTL4310,148,5,13786.16,4,5,4,454,Loyal Customer
RTL4311,387,1,8408.55,2,2,3,223,At Risk
RTL4312,18,2,532.62,5,3,1,531,Recent Customer
RTL4313,405,3,9345.65,2,4,3,243,At Risk
RTL4314,97,4,279699.66,4,5,5,455,Loyal Customer
RTL4315,173,1,7866.18,4,2,3,423,Recent Customer
RTL4316,798,3,854.92,1,4,1,141,At Risk
RTL4317,79,1,3110.45,5,2,2,522,Recent Customer
RTL4318,146,4,116557.06,4,5,5,455,Loyal Customer
RTL4319,376,1,13997.8,2,2,4,224,At Risk
RTL4320,1021,1,2004.75,1,2,1,121,At Risk
RTL4321,738,2,4328.34,1,3,2,132,At Risk
RTL4322,138,3,10651.130000000001,4,4,3,443,Loyal Customer
RTL4323,122,2,4795.04,4,3,2,432,Recent Customer
RTL4324,246,3,15647.210000000001,3,4,4,344,Others
RTL4326,444,2,3460.7,2,3,2,232,At Risk
RTL4327,18,3,17979.43,5,4,4,544,Loyal Customer
RTL4329,232,3,21323.760000000002,3,4,5,345,Others
RTL4330,400,1,15660.6,2,2,4,224,At Risk
RTL4331,30,4,1510717.09,5,5,5,555,Champion
RTL4332,152,5,28140.26,4,5,5,455,Loyal Customer
RTL4333,744,1,3070.71,1,2,2,122,At Risk
RTL4334,173,2,4444.91,4,3,2,432,Recent Customer
RTL4335,15,3,18515.78,5,4,4,544,Loyal Customer
RTL4336,4,2,3467.9700000000003,5,3,2,532,Recent Customer
RTL4337,791,1,2150.15,1,2,1,121,At Risk
RTL4338,228,5,20875.95,3,5,5,355,Others
RTL4339,188,3,509918.13,4,4,5,445,Loyal Customer
RTL4340,169,3,22708.89,4,4,5,445,Loyal Customer
RTL4341,274,3,1903904.35,3,4,5,345,Others
RTL4342,236,2,9729.02,3,3,3,333,Others
RTL4343,98,2,2652.08,4,3,2,432,Recent Customer
RTL4344,95,3,7574.68,4,4,3,443,Loyal Customer
RTL4345,208,5,25723.09,3,5,5,355,Others
RTL4347,445,1,2905.77,2,2,2,222,At Risk
RTL4348,414,1,11893.3,2,2,4,224,At Risk
RTL4349,117,2,1365.1,4,3,1,431,Recent Customer
RTL4350,747,1,306.43,1,2,1,121,At Risk
RTL4351,962,1,15500.4,1,2,4,124,At Risk
RTL4353,627,1,18.36,1,2,1,121,At Risk
RTL4354,941,1,1344.6,1,2,1,121,At Risk
RTL4355,60,3,1924.7799999999997,5,4,1,541,Loyal Customer
RTL4356,17,4,16892.829999999998,5,5,4,554,Loyal Customer
RTL4357,647,1,1095.87,1,2,1,121,At Risk
RTL4358,633,2,12629.23,1,3,4,134,At Risk
RTL4359,513,4,12212.66,2,5,4,254,At Risk
RTL4360,597,2,8401.83,1,3,3,133,At Risk
RTL4361,661,2,6401.84,1,3,3,133,At Risk
RTL4362,211,3,6662.110000000001,3,4,3,343,Others
RTL4363,440,2,10973.169999999998,2,3,4,234,At Risk
RTL4364,49,4,11540.3,5,5,4,554,Loyal Customer
RTL4365,624,1,86.18,1,2,1,121,At Risk
RTL4366,560,2,2415.05,1,3,2,132,At Risk
RTL4367,229,4,21540.62,3,5,5,355,Others
RTL4368,89,2,3418.46,4,3,2,432,Recent Customer
RTL4369,393,1,2447.1,2,2,2,222,At Risk
RTL4371,99,1,2915.07,4,2,2,422,Recent Customer
RTL4372,531,3,26144.28,2,4,5,245,At Risk
RTL4373,650,1,3082.49,1,2,2,122,At Risk
RTL4374,207,2,3339.17,3,3,2,332,Others
RTL4375,187,1,23.68,4,2,1,421,Recent Customer
RTL4376,501,2,1234.22,2,3,1,231,At Risk
RTL4377,121,4,25371.65,4,5,5,455,Loyal Customer
RTL4378,606,1,8486.06,1,2,3,123,At Risk
RTL4379,631,2,3344.57,1,3,2,132,At Risk
RTL4380,516,2,8745.84,2,3,3,233,At Risk
RTL4381,549,1,2232.56,2,2,1,221,At Risk
RTL4382,165,2,11019.49,4,3,4,434,Recent Customer
RTL4383,161,1,6956.34,4,2,3,423,Recent Customer
RTL4384,473,1,8499.25,2,2,3,223,At Risk
RTL4385,80,4,21074.350000000002,5,5,5,555,Champion
RTL4386,141,5,664104.66,4,5,5,455,Loyal Customer
RTL4387,710,5,15169.64,1,5,4,154,At Risk
RTL4388,357,1,7176.77,2,2,3,223,At Risk
RTL4389,419,3,9008.56,2,4,3,243,At Risk
RTL4390,159,4,10392.6,4,5,3,453,Loyal Customer
RTL4392,448,3,10890.65,2,4,3,243,At Risk
RTL4393,118,1,7324.62,4,2,3,423,Recent Customer
RTL4394,369,2,12556.34,2,3,4,234,At Risk
RTL4395,652,1,955.11,1,2,1,121,At Risk
RTL4397,295,3,17009.55,3,4,4,344,Others
RTL4398,80,4,540807.07,5,5,5,555,Champion
RTL4399,172,4,24987.79,4,5,5,455,Loyal Customer
RTL4400,155,4,20093.27,4,5,5,455,Loyal Customer
RTL4401,317,4,7014.61,3,5,3,353,Others
RTL4402,139,2,5360.59,4,3,2,432,Recent Customer
RTL4403,557,1,2213.2,1,2,1,121,At Risk
RTL4404,57,6,13617.34,5,5,4,554,Loyal Customer
RTL4405,46,2,2983.68,5,3,2,532,Recent Customer
RTL4406,841,2,10815.27,1,3,3,133,At Risk
RTL4408,159,3,11694.61,4,4,4,444,Loyal Customer
RTL4409,5,3,16002.19,5,4,4,544,Loyal Customer
RTL4410,149,1,538.25,4,2,1,421,Recent Customer
RTL4411,129,1,2338.23,4,2,1,421,Recent Customer
RTL4412,72,5,40704.76,5,5,5,555,Champion
RTL4413,20,5,2789604.58,5,5,5,555,Champion
RTL4415,625,2,12389.99,1,3,4,134,At Risk
RTL4416,347,2,7100.73,2,3,3,233,At Risk
RTL4417,337,1,6429.79,2,2,3,223,At Risk
RTL4418,180,1,9439.46,4,2,3,423,Recent Customer
RTL4419,94,1,7812.97,4,2,3,423,Recent Customer
RTL4421,118,3,11849.150000000001,4,4,4,444,Loyal Customer
RTL4422,613,2,1097.61,1,3,1,131,At Risk
RTL4423,523,1,2675.88,2,2,2,222,At Risk
RTL4424,966,1,214.87,1,2,1,121,At Risk
RTL4425,205,1,396.75,3,2,1,321,Others
RTL4426,255,4,13648.77,3,5,4,354,Others
RTL4427,362,2,7263.74,2,3,3,233,At Risk
RTL4428,13,4,2685.43,5,5,2,552,Loyal Customer
RTL4429,130,2,5231.08,4,3,2,432,Recent Customer
RTL4430,91,4,22187.339999999997,4,5,5,455,Loyal Customer
RTL4431,383,6,16935.96,2,5,4,254,At Risk
RTL4432,822,1,3350.94,1,2,2,122,At Risk
RTL4433,60,5,21225.74,5,5,5,555,Champion
RTL4434,947,1,1590.86,1,2,1,121,At Risk
RTL4435,104,1,10676.3,4,2,3,423,Recent Customer
RTL4436,128,1,6049.41,4,2,3,423,Recent Customer
RTL4437,919,2,8095.12,1,3,3,133,At Risk
RTL4438,23,1,10.13,5,2,1,521,Recent Customer
RTL4439,631,1,3440.01,1,2,2,122,At Risk
RTL4440,78,3,3929.5,5,4,2,542,Loyal Customer
RTL4442,159,2,3985.09,4,3,2,432,Recent Customer
RTL4443,130,3,217390118.41,4,4,5,445,Loyal Customer
RTL4444,243,2,2439.08,3,3,2,332,Others
RTL4445,622,2,15016.75,1,3,4,134,At Risk
RTL4446,186,1,3841.56,4,2,2,422,Recent Customer
RTL4447,296,2,16155.509999999998,3,3,4,334,Others
RTL4448,230,3,10587.2,3,4,3,343,Others
RTL4449,124,2,4086.8999999999996,4,3,2,432,Recent Customer
RTL4450,899,1,2247.7,1,2,1,121,At Risk
RTL4451,420,1,1482.77,2,2,1,221,At Risk
RTL4453,7,4,33956.33,5,5,5,555,Champion
RTL4454,390,2,4958.1900000000005,2,3,2,232,At Risk
RTL4455,335,2,7548.12,3,3,3,333,Others
RTL4456,516,2,2241.51,2,3,1,231,At Risk
RTL4457,673,1,15558.6,1,2,4,124,At Risk
RTL4458,815,1,14795.7,1,2,4,124,At Risk
RTL4459,156,4,13450.779999999999,4,5,4,454,Loyal Customer
RTL4460,614,1,7848.37,1,2,3,123,At Risk
RTL4461,349,1,606.58,2,2,1,221,At Risk
RTL4462,628,1,8102.79,1,2,3,123,At Risk
RTL4463,566,2,837.3299999999999,1,3,1,131,At Risk
RTL4464,805,1,1999.04,1,2,1,121,At Risk
RTL4465,92,4,23616.93,4,5,5,455,Loyal Customer
RTL4466,891,1,2059.97,1,2,1,121,At Risk
RTL4467,371,3,10873.99,2,4,3,243,At Risk
RTL4468,115,1,2022.12,4,2,1,421,Recent Customer
RTL4469,174,3,2905.37,4,4,2,442,Loyal Customer
RTL4470,425,2,377711.31,2,3,5,235,At Risk
RTL4471,496,1,3262.61,2,2,2,222,At Risk
RTL4472,662,1,5770.52,1,2,2,122,At Risk
RTL4473,291,1,517.4,3,2,1,321,Others
RTL4474,61,4,14783.9,5,5,4,554,Loyal Customer
RTL4475,938,1,6986.34,1,2,3,123,At Risk
RTL4477,476,4,420719.78,2,5,5,255,At Risk
RTL4478,109,2,11080.18,4,3,4,434,Recent Customer
RTL4479,76,2,69918.14,5,3,5,535,Recent Customer
RTL4480,514,4,16883.57,2,5,4,254,At Risk
RTL4481,39,7,18231.17,5,5,4,554,Loyal Customer
RTL4482,34,2,5923.29,5,3,2,532,Recent Customer
RTL4483,372,1,1176.37,2,2,1,221,At Risk
RTL4484,234,2,8432.33,3,3,3,333,Others
RTL4485,367,4,9026.83,2,5,3,253,At Risk
RTL4486,26,5,6294.34,5,5,3,553,Loyal Customer
RTL4487,107,2,5256.5,4,3,2,432,Recent Customer
RTL4488,269,2,5508.62,3,3,2,332,Others
RTL4489,478,1,1724.05,2,2,1,221,At Risk
RTL4490,323,3,727045.16,3,4,5,345,Others
RTL4491,75,1,6599.91,5,2,3,523,Recent Customer
RTL4492,440,2,17608.8,2,3,4,234,At Risk
RTL4493,77,2,24944.059999999998,5,3,5,535,Recent Customer
RTL4494,79,1,164.28,5,2,1,521,Recent Customer
RTL4496,282,2,1202.49,3,3,1,331,Others
RTL4498,486,2,1006.95,2,3,1,231,At Risk
RTL4500,283,1,8257.5,3,2,3,323,Others
RTL4501,435,3,21658.49,2,4,5,245,At Risk
RTL4502,53,6,25814.82,5,5,5,555,Champion
RTL4503,852,1,236.78,1,2,1,121,At Risk
RTL4504,412,2,204.11,2,3,1,231,At Risk
RTL4506,58,1,2922.91,5,2,2,522,Recent Customer
RTL4508,426,2,4456.83,2,3,2,232,At Risk
RTL4509,700,1,697.5,1,2,1,121,At Risk
RTL4510,122,4,9295.89,4,5,3,453,Loyal Customer
RTL4511,200,4,8325.26,3,5,3,353,Others
RTL4512,306,2,4457.54,3,3,2,332,Others
RTL4513,622,3,3142.77,1,4,2,142,At Risk
RTL4514,425,1,8875.36,2,2,3,223,At Risk
RTL4515,191,1,9315.14,4,2,3,423,Recent Customer
RTL4516,200,1,2961.15,3,2,2,322,Others
RTL4517,230,1,367.65,3,2,1,321,Others
RTL4518,705,1,1113.97,1,2,1,121,At Risk
RTL4519,273,1,432.88,3,2,1,321,Others
RTL4520,299,1,18128.5,3,2,4,324,Others
RTL4521,356,4,18657.059999999998,2,5,4,254,At Risk
RTL4522,146,5,28553.239999999998,4,5,5,455,Loyal Customer
RTL4524,523,3,257085.72,2,4,5,245,At Risk
RTL4525,21,1,9389.23,5,2,3,523,Recent Customer
RTL4526,445,2,8818.17,2,3,3,233,At Risk
RTL4527,233,3,10445.67,3,4,3,343,Others
RTL4528,72,2,3949.1,5,3,2,532,Recent Customer
RTL4529,385,4,35278.17,2,5,5,255,At Risk
RTL4530,310,3,12802.119999999999,3,4,4,344,Others
RTL4531,285,3,12584.58,3,4,4,344,Others
RTL4532,292,4,9727.08,3,5,3,353,Others
RTL4533,617,2,4197.62,1,3,2,132,At Risk
RTL4534,224,2,3588.31,3,3,2,332,Others
RTL4535,51,3,16464.010000000002,5,4,4,544,Loyal Customer
RTL4536,126,3,18741.65,4,4,5,445,Loyal Customer
RTL4537,235,2,5125.03,3,3,2,332,Others
RTL4538,147,3,6020.639999999999,4,4,2,442,Loyal Customer
RTL4539,761,1,11019.5,1,2,4,124,At Risk
RTL4540,244,4,2501569.45,3,5,5,355,Others
RTL4541,734,2,11203.59,1,3,4,134,At Risk
RTL4542,392,1,282.37,2,2,1,221,At Risk
RTL4543,373,2,9753.55,2,3,3,233,At Risk
RTL4544,152,3,25591.52,4,4,5,445,Loyal Customer
RTL4545,351,3,9553.710000000001,2,4,3,243,At Risk
RTL4546,244,5,20016.52,3,5,5,355,Others
RTL4547,257,5,1744871.4,3,5,5,355,Others
RTL4548,59,3,16422.5,5,4,4,544,Loyal Customer
RTL4549,135,2,2131.66,4,3,1,431,Recent Customer
RTL4550,142,4,26280.43,4,5,5,455,Loyal Customer
RTL4551,64,5,14881.09,5,5,4,554,Loyal Customer
RTL4552,346,4,25454.16,2,5,5,255,At Risk
RTL4553,24,2,5634.95,5,3,2,532,Recent Customer
RTL4554,22,1,2640.32,5,2,2,522,Recent Customer
RTL4555,319,2,1909.7199999999998,3,3,1,331,Others
RTL4556,82,5,26510.34,5,5,5,555,Champion
RTL4557,937,1,10834.5,1,2,3,123,At Risk
RTL4558,563,1,807.02,1,2,1,121,At Risk
RTL4559,321,4,19204.17,3,5,5,355,Others
RTL4560,441,4,294157.05,2,5,5,255,At Risk
RTL4561,424,1,128.94,2,2,1,221,At Risk
RTL4563,53,2,1818.36,5,3,1,531,Recent Customer
RTL4564,143,2,2707.88,4,3,2,432,Recent Customer
RTL4565,325,3,16194.929999999998,3,4,4,344,Others
RTL4566,44,4,6590.7699999999995,5,5,3,553,Loyal Customer
RTL4567,408,3,10220.36,2,4,3,243,At Risk
RTL4568,337,1,9350.98,2,2,3,223,At Risk
RTL4569,1010,1,79.94,1,2,1,121,At Risk
RTL4570,879,1,6118.0,1,2,3,123,At Risk
RTL4571,383,1,102.29,2,2,1,221,At Risk
RTL4572,135,3,11727.429999999998,4,4,4,444,Loyal Customer
RTL4574,879,2,3033.4700000000003,1,3,2,132,At Risk
RTL4575,957,1,1808.33,1,2,1,121,At Risk
RTL4576,562,2,1334.93,1,3,1,131,At Risk
RTL4577,174,5,9628.22,4,5,3,453,Loyal Customer
RTL4578,160,2,9077.41,4,3,3,433,Recent Customer
RTL4580,483,2,6696.5,2,3,3,233,At Risk
RTL4581,148,1,3069.14,4,2,2,422,Recent Customer
RTL4582,20,2,1355.5700000000002,5,3,1,531,Recent Customer
RTL4583,40,3,3160597.86,5,4,5,545,Loyal Customer
RTL4584,595,3,4947.62,1,4,2,142,At Risk
RTL4585,169,2,1335.6699999999998,4,3,1,431,Recent Customer
RTL4586,485,3,18822.94,2,4,5,245,At Risk
RTL4587,145,6,909555.76,4,5,5,455,Loyal Customer
RTL4588,160,1,384.28,4,2,1,421,Recent Customer
RTL4589,302,4,16903.4,3,5,4,354,Others
RTL4590,155,3,6223.55,4,4,3,443,Loyal Customer
RTL4591,70,1,6039.04,5,2,3,523,Recent Customer
RTL4592,320,2,2767.04,3,3,2,332,Others
RTL4593,409,1,1796.93,2,2,1,221,At Risk
RTL4594,14,2,2087.01,5,3,1,531,Recent Customer
RTL4595,222,2,3611.23,3,3,2,332,Others
RTL4596,265,1,4063.45,3,2,2,322,Others
RTL4597,55,5,6520.6,5,5,3,553,Loyal Customer
RTL4598,754,1,762.3,1,2,1,121,At Risk
RTL4599,72,1,629.6,5,2,1,521,Recent Customer
RTL4601,10,2,3322.91,5,3,2,532,Recent Customer
RTL4602,504,1,2101.45,2,2,1,221,At Risk
RTL4603,338,2,16616.14,2,3,4,234,At Risk
RTL4604,513,1,6756.39,2,2,3,223,At Risk
RTL4605,140,6,42642.91,4,5,5,455,Loyal Customer
RTL4606,108,5,6492.4400000000005,4,5,3,453,Loyal Customer
RTL4607,477,1,8116.8,2,2,3,223,At Risk
RTL4608,760,1,3927.89,1,2,2,122,At Risk
RTL4609,225,2,9199.27,3,3,3,333,Others
RTL4610,305,1,5382.13,3,2,2,322,Others
RTL4611,69,1,783.68,5,2,1,521,Recent Customer
RTL4613,82,5,4774.82,5,5,2,552,Loyal Customer
RTL4614,51,1,1513.25,5,2,1,521,Recent Customer
RTL4615,22,4,4573.4400000000005,5,5,2,552,Loyal Customer
RTL4616,550,5,11775.74,2,5,4,254,At Risk
RTL4617,194,3,14027.539999999999,3,4,4,344,Others
RTL4618,781,1,3765.0,1,2,2,122,At Risk
RTL4619,233,2,3555.62,3,3,2,332,Others
RTL4620,151,2,10118.54,4,3,3,433,Recent Customer
RTL4621,279,4,19878.710000000003,3,5,5,355,Others
RTL4622,15,3,22430.120000000003,5,4,5,545,Loyal Customer
RTL4623,26,2,12389.02,5,3,4,534,Recent Customer
RTL4624,103,2,16985.09,4,3,4,434,Recent Customer
RTL4625,35,2,110755.77,5,3,5,535,Recent Customer
RTL4627,238,4,29074.91,3,5,5,355,Others
RTL4628,207,2,953219.44,3,3,5,335,Others
RTL4630,314,3,7898.78,3,4,3,343,Others
RTL4631,304,2,7053.18,3,3,3,333,Others
RTL4633,606,1,2024.3,1,2,1,121,At Risk
RTL4634,551,1,4843.2,2,2,2,222,At Risk
RTL4635,291,3,18265.08,3,4,4,344,Others
RTL4637,609,1,2874.56,1,2,2,122,At Risk
RTL4638,33,7,21130.43,5,5,5,555,Champion
RTL4639,556,1,7681.65,1,2,3,123,At Risk
RTL4640,781,1,1712.2,1,2,1,121,At Risk
RTL4641,1,2,5409.900000000001,5,3,2,532,Recent Customer
RTL4642,223,4,2126827.92,3,5,5,355,Others
RTL4643,4,2,1721.4,5,3,1,531,Recent Customer
RTL4644,426,5,243529.86,2,5,5,255,At Risk
RTL4645,34,4,15858.95,5,5,4,554,Loyal Customer
RTL4646,275,4,7007.45,3,5,3,353,Others
RTL4648,331,2,3094.24,3,3,2,332,Others
RTL4649,439,4,14698.189999999999,2,5,4,254,At Risk
RTL4650,198,5,22513.5,3,5,5,355,Others
RTL4651,744,3,15344.65,1,4,4,144,At Risk
RTL4652,157,3,59085.35,4,4,5,445,Loyal Customer
RTL4653,23,5,6534.16,5,5,3,553,Loyal Customer
RTL4655,407,4,12167.7,2,5,4,254,At Risk
RTL4656,165,4,13706.36,4,5,4,454,Loyal Customer
RTL4657,535,2,2285.3,2,3,1,231,At Risk
RTL4658,36,5,2962.15,5,5,2,552,Loyal Customer
RTL4659,198,2,427.64,3,3,1,331,Others
RTL4660,133,2,2414442.96,4,3,5,435,Recent Customer
RTL4661,117,4,40230.48,4,5,5,455,Loyal Customer
RTL4662,112,5,7408.300000000001,4,5,3,453,Loyal Customer
RTL4663,29,1,422.81,5,2,1,521,Recent Customer
RTL4664,323,3,8662.65,3,4,3,343,Others
RTL4665,101,5,15705.89,4,5,4,454,Loyal Customer
RTL4666,141,1,8862.58,4,2,3,423,Recent Customer
RTL4667,54,5,16895.55,5,5,4,554,Loyal Customer
RTL4668,225,1,3829.37,3,2,2,322,Others
RTL4669,213,5,1211726.77,3,5,5,355,Others
RTL4670,302,2,964.41,3,3,1,331,Others
RTL4671,824,2,9134.18,1,3,3,133,At Risk
RTL4672,185,2,3670.03,4,3,2,432,Recent Customer
RTL4673,236,1,1395.47,3,2,1,321,Others
RTL4674,78,2,2986.65,5,3,2,532,Recent Customer
RTL4675,63,3,7046.400000000001,5,4,3,543,Loyal Customer
RTL4676,395,1,522.96,2,2,1,221,At Risk
RTL4677,26,3,12467.9,5,4,4,544,Loyal Customer
RTL4678,337,3,9651.53,2,4,3,243,At Risk
RTL4679,419,1,1342.32,2,2,1,221,At Risk
RTL4680,656,1,8361.7,1,2,3,123,At Risk
RTL4681,331,1,13648.5,3,2,4,324,Others
RTL4682,425,3,4998.15,2,4,2,242,At Risk
RTL4683,34,3,11620.66,5,4,4,544,Loyal Customer
RTL4684,227,2,7247.06,3,3,3,333,Others
RTL4685,358,2,15912.17,2,3,4,234,At Risk
RTL4686,365,2,10884.28,2,3,3,233,At Risk
RTL4687,331,5,1006527.0399999999,3,5,5,355,Others
RTL4688,400,2,9835.5,2,3,3,233,At Risk
RTL4689,258,2,10863.43,3,3,3,333,Others
RTL4690,981,1,1640.97,1,2,1,121,At Risk
RTL4691,475,1,6163.81,2,2,3,223,At Risk
RTL4692,343,3,8960.97,2,4,3,243,At Risk
RTL4693,977,1,1994.12,1,2,1,121,At Risk
RTL4694,270,2,10932.73,3,3,3,333,Others
RTL4695,338,2,805.1,2,3,1,231,At Risk
RTL4697,57,5,21415.34,5,5,5,555,Champion
RTL4698,82,2,21662.18,5,3,5,535,Recent Customer
RTL4699,1015,1,9393.28,1,2,3,123,At Risk
RTL4700,551,1,2576.56,2,2,2,222,At Risk
RTL4701,77,4,26161.329999999998,5,5,5,555,Champion
RTL4702,19,4,6296.2300000000005,5,5,3,553,Loyal Customer
RTL4703,188,3,1226.8400000000001,4,4,1,441,Loyal Customer
RTL4704,136,4,314095.6,4,5,5,455,Loyal Customer
RTL4705,832,1,108.08,1,2,1,121,At Risk
RTL4706,60,5,383576.94999999995,5,5,5,555,Champion
RTL4707,242,4,1016025.35,3,5,5,355,Others
RTL4709,525,4,38980.29,2,5,5,255,At Risk
RTL4710,349,7,32638.440000000002,2,5,5,255,At Risk
RTL4711,658,2,2176.58,1,3,1,131,At Risk
RTL4712,414,2,10187.36,2,3,3,233,At Risk
RTL4713,784,1,1667.69,1,2,1,121,At Risk
RTL4714,884,2,3634.9,1,3,2,132,At Risk
RTL4716,187,3,15301.57,4,4,4,444,Loyal Customer
RTL4717,254,3,12306.880000000001,3,4,4,344,Others
RTL4718,329,3,22264.93,3,4,5,345,Others
RTL4719,63,5,21264.14,5,5,5,555,Champion
RTL4720,384,2,3557.62,2,3,2,232,At Risk
RTL4721,280,2,8691.17,3,3,3,333,Others
RTL4722,339,2,13977.61,2,3,4,234,At Risk
RTL4723,260,2,13348.269999999999,3,3,4,334,Others
RTL4724,127,3,715.27,4,4,1,441,Loyal Customer
RTL4725,567,1,470.56,1,2,1,121,At Risk
RTL4726,94,3,15962.18,4,4,4,444,Loyal Customer
RTL4727,108,6,27138.510000000002,4,5,5,455,Loyal Customer
RTL4728,30,4,3799668.14,5,5,5,555,Champion
RTL4730,461,2,1357.88,2,3,1,231,At Risk
RTL4731,442,2,19769.370000000003,2,3,5,235,At Risk
RTL4732,502,1,760.99,2,2,1,221,At Risk
RTL4733,68,5,128055.15,5,5,5,555,Champion
RTL4734,141,2,8425.32,4,3,3,433,Recent Customer
RTL4736,155,3,14895.73,4,4,4,444,Loyal Customer
RTL4737,353,6,9593.060000000001,2,5,3,253,At Risk
RTL4738,559,3,5366.2300000000005,1,4,2,142,At Risk
RTL4739,66,3,20137.29,5,4,5,545,Loyal Customer
RTL4740,274,3,11535.039999999999,3,4,4,344,Others
RTL4741,146,2,7651.110000000001,4,3,3,433,Recent Customer
RTL4742,131,2,2405.45,4,3,1,431,Recent Customer
RTL4743,867,2,4065.39,1,3,2,132,At Risk
